,player_index,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,year,pid,Height,Weight,conference_A10,conference_ACC,conference_AE,conference_ASun,conference_Amer,conference_B10,conference_B12,conference_BE,conference_BSky,conference_BSth,conference_BW,conference_CAA,conference_CUSA,conference_GWC,conference_Horz,conference_Ind,conference_Ivy,conference_MAAC,conference_MAC,conference_MEAC,conference_MVC,conference_MWC,conference_NEC,conference_OVC,conference_P10,conference_P12,conference_Pat,conference_SB,conference_SC,conference_SEC,conference_SWAC,conference_Slnd,conference_Sum,conference_WAC,conference_WCC,conference_ind,player_yr_0,player_yr_42.9,player_yr_57.1,player_yr_Fr,player_yr_Jr,player_yr_None,player_yr_So,player_yr_Sr,player_pos_Center,player_pos_Forward,player_pos_Guard,Draft Pred,Draft Pick
301,Fabian White Jr.-2022-Houston,13,16.4,123.1,19.9,52.4,55.17,14.2,15.0,10.0,10.6,14,20,0.7,30,58,0.517,2,5,0.4,6.8,1.5,31.7,2.47357,130.906,5.3,2022,50685,184.070618,85.602791,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.293432e-05,0
302,Keegan McDowell-2022-Liberty,25,52.7,113.4,15.6,61.0,61.49,1.3,15.9,10.1,14.4,3,3,1.0,29,46,0.63,36,90,0.4,0.4,0.6,2.2,1.32797,103.41,3.5,2022,50688,198.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.241973e-05,0
303,Justyn Mutts-2022-Virginia Tech,22,72.8,99.6,20.0,55.9,55.56,6.9,19.4,15.1,23.5,27,53,0.509,68,117,0.581,15,45,0.333,3.2,1.2,32.7,1.76812,102.742,3.8,2022,50689,201.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.3208114e-05,0
304,Victor Enoh-2022-Marist,16,34.6,95.8,14.2,58.1,60.14,10.5,21.3,2.9,30.0,12,18,0.667,25,43,0.581,0,0,0.0,5.1,1.6,41.9,-0.0841447,83.9155,4.6,2022,50699,201.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2411935e-05,0
305,Jamal Johnson-2022-UAB,27,63.3,109.5,16.7,48.6,51.48,2.4,7.9,9.7,11.8,38,52,0.731,24,67,0.358,56,155,0.361,0.6,1.7,23.4,2.22145,110.539,3.2,2022,50709,183.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.298259e-05,0
306,Daniel Akin-2022-Cal Baptist,16,45.1,106.7,19.4,57.9,56.92,9.8,21.8,6.3,15.7,38,73,0.521,44,76,0.579,0,0,0.0,3.9,1.0,96.1,1.51546,104.612,4.7,2022,50718,206.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.237742e-05,0
307,Brandon Horvath-2022-Utah St.,19,80.8,105.3,21.8,52.0,54.75,8.6,20.1,12.5,17.3,42,60,0.7,76,138,0.551,18,60,0.3,1.3,1.1,30.3,2.44612,105.989,2.5,2022,50719,208.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.368066e-05,0
308,Jacob Gilyard-2022-Richmond,22,95.8,111.0,18.5,50.4,54.58,0.7,8.8,23.8,13.3,48,57,0.842,45,85,0.529,45,138,0.326,0.0,5.3,25.6,3.57203,112.12,1.4,2022,50729,175.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.2208404e-05,0
309,Stacy Beckton Jr.-2022-American,8,61.9,95.1,22.9,52.5,56.56,3.0,11.9,7.6,23.0,21,27,0.778,21,49,0.429,14,31,0.452,2.0,2.3,33.8,1.26243,97.1497,3.7,2022,50733,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.37475e-05,0
310,Abayomi Iyiola-2022-Hofstra,1,0.1,0.0,0.0,0.0,0.0,0.0,106.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-0.322068,-7.55912,0.0,2022,50741,206.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.183247e-05,0
311,Taylor Funk-2022-Saint Joseph's,20,78.4,118.3,22.3,58.7,62.12,6.0,13.4,10.8,10.6,57,68,0.838,67,100,0.67,52,147,0.354,2.4,1.3,27.5,4.41394,125.805,3.4,2022,50749,203.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.689925e-05,0
312,Rocky Kreuser-2022-North Dakota St.,27,74.8,116.0,25.2,53.9,59.06,5.2,22.4,12.0,13.1,93,109,0.853,94,177,0.531,48,131,0.366,2.6,1.3,35.4,3.71246,120.995,3.6,2022,50754,208.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2663916e-05,0
313,Noah Frederking-2022-Evansville,25,81.8,111.0,15.7,55.4,57.39,2.2,8.7,3.7,7.4,29,38,0.763,31,70,0.443,55,135,0.407,0.6,0.9,18.5,2.29736,105.497,1.6,2022,50763,193.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.274399e-05,0
314,Hunter Maldonado-2022-Wyoming,25,88.5,103.0,23.0,44.5,50.38,5.4,17.0,24.4,17.7,93,134,0.694,90,181,0.497,13,65,0.2,1.0,2.0,54.5,2.64719,106.802,3.3,2022,50768,201.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.56684e-05,0
315,Rylan Bergersen-2022-Eastern Washington,22,83.6,105.6,25.6,49.6,54.1,2.0,10.4,29.8,17.4,96,138,0.696,84,173,0.486,37,108,0.343,1.2,2.0,49.1,3.2671,112.192,2.5,2022,50770,198.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.335724e-05,0
316,Brock Miller-2022-Utah St.,26,66.8,110.9,13.7,52.9,53.89,1.4,5.7,6.0,11.2,15,21,0.714,25,53,0.472,57,156,0.365,0.0,1.1,10.0,1.71656,102.451,2.1,2022,50773,196.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.354107e-05,0
317,Dwight Wilson III-2022-Ohio,23,65.5,119.7,21.6,65.7,66.45,11.0,20.0,4.8,16.1,46,68,0.676,142,214,0.664,0,2,0.0,1.6,1.1,31.5,3.49203,122.054,2.7,2022,50779,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.240432e-05,0
318,Mark Flagg-2022-St. Francis PA,22,55.8,105.6,19.8,55.4,56.8,7.7,23.2,14.9,18.6,45,77,0.584,67,120,0.558,0,1,0.0,2.7,1.4,63.6,1.27563,101.713,4.7,2022,50780,206.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.256849e-05,0
319,Noah Horchler-2022-Providence,26,52.2,104.1,17.9,48.7,51.14,9.9,20.2,5.0,14.3,25,36,0.694,36,92,0.391,26,62,0.419,2.3,1.2,23.4,1.5084,106.087,3.6,2022,50782,203.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2319625e-05,0
320,Jalen Jordan-2022-Middle Tennessee,19,58.1,100.5,19.7,56.5,60.97,1.3,12.3,16.7,26.3,37,44,0.841,21,52,0.404,35,78,0.449,0.0,2.0,33.8,1.43441,100.626,2.7,2022,50785,190.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.363537e-05,0
321,Justyn Hamilton-2022-Kent St.,20,58.0,109.5,18.2,51.6,52.91,11.2,16.7,7.5,14.6,21,34,0.618,79,142,0.556,0,11,0.0,3.8,1.2,22.2,1.71893,104.689,3.7,2022,50795,211.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.22455e-05,0
322,De'Vondre Perry-2022-Albany,16,60.9,98.3,17.0,49.0,50.68,6.0,13.9,10.6,15.8,14,22,0.636,25,52,0.481,17,51,0.333,2.5,1.7,21.4,1.01669,97.2761,2.6,2022,50796,201.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2447056e-05,0
323,Caleb Daniels-2022-Villanova,25,64.3,101.3,20.1,52.9,56.13,2.2,7.9,8.8,19.3,38,48,0.792,35,77,0.455,44,114,0.386,0.2,0.9,25.1,1.96923,107.328,4.3,2022,50797,193.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.26953e-05,0
324,David Collins-2022-Clemson,21,76.2,88.7,26.2,45.4,47.82,1.5,12.0,25.2,23.6,61,111,0.55,71,168,0.423,18,48,0.375,1.1,2.4,51.4,1.53606,99.7765,3.9,2022,50798,183.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.309688e-05,0
325,Justin Brown-2022-UAB,21,69.0,106.7,14.3,48.6,51.94,4.9,8.6,5.4,14.8,22,25,0.88,20,51,0.392,34,95,0.358,0.4,1.0,17.1,1.65753,102.564,2.4,2022,50799,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.2776184e-05,0
326,J.P. Moorman II-2022-UC Riverside,16,66.9,99.1,16.4,48.6,50.42,3.9,17.4,18.4,17.5,13,19,0.684,23,53,0.434,19,53,0.358,1.0,1.5,17.9,1.10529,97.1633,4.3,2022,50801,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.305146e-05,0
327,Cameron Benford-2022-Fort Wayne,19,22.0,96.3,9.1,44.4,46.63,12.8,13.3,4.6,30.0,3,5,0.6,8,18,0.444,0,0,0.0,2.1,1.4,27.8,-0.307071,77.0386,9.0,2022,50804,203.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.241538e-05,0
328,Jordan McKenzie-2022-Stony Brook,20,33.4,80.7,11.3,31.9,39.98,0.7,9.8,17.5,28.0,13,19,0.684,10,25,0.4,1,11,0.091,0.4,3.4,52.8,-0.864597,68.2673,3.5,2022,50812,185.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.270546e-05,0
329,Wyatt Yess-2022-Yale,20,18.8,119.5,11.3,65.5,62.28,7.4,21.9,9.0,16.7,7,15,0.467,10,18,0.556,6,11,0.545,1.6,2.7,51.7,0.669593,103.376,4.2,2022,50813,203.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.240241e-05,0
330,Ebube Ebube-2022-Manhattan,13,20.8,97.3,8.9,58.8,60.09,9.7,22.1,6.1,34.6,1,1,1.0,10,16,0.625,0,1,0.0,2.1,2.1,5.9,-0.207669,80.515,7.2,2022,50815,201.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.240693e-05,0
331,Scott Hitchon-2022-Canisius,11,17.3,77.7,24.5,39.7,44.42,1.2,5.3,6.7,22.9,7,9,0.778,6,20,0.3,5,14,0.357,2.2,1.9,26.5,-0.114804,81.2121,1.8,2022,50816,203.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.283333e-05,0
332,Jaylen Butz-2022-Western Kentucky,30,65.4,96.6,19.8,57.7,56.72,8.3,13.1,6.2,23.4,59,117,0.504,120,206,0.583,0,2,0.0,3.1,2.2,56.3,1.43353,100.618,3.7,2022,50817,206.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.271479e-05,0
333,Justin Roberts-2022-Georgia St.,20,76.8,103.0,23.1,47.3,50.81,1.8,10.4,25.7,17.6,45,61,0.738,61,128,0.477,29,93,0.312,0.5,2.6,27.6,2.11813,105.118,1.6,2022,50821,178.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.337664e-05,0
334,Nathan Cayo-2022-Richmond,22,77.3,105.9,21.3,51.3,55.95,5.6,12.3,8.4,13.9,70,97,0.722,98,192,0.51,2,5,0.4,1.0,1.6,49.2,2.77389,111.118,3.6,2022,50823,201.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2097744e-05,0
335,Braxton Beverly-2022-Eastern Kentucky,23,57.9,114.4,14.8,56.2,58.45,0.8,4.8,17.5,17.7,26,37,0.703,20,40,0.5,32,81,0.395,0.2,2.4,30.6,2.00641,108.106,2.7,2022,50825,183.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.2675506e-05,0
336,E.J. Stephens-2022-Minnesota,15,78.4,107.7,24.4,50.6,57.83,0.7,15.8,16.1,14.8,66,73,0.904,63,123,0.512,18,55,0.327,0.2,2.7,41.0,2.73342,110.379,2.7,2022,50827,190.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3442676e-05,0
337,James Karnik-2022-Boston College,14,35.0,101.5,20.1,46.3,50.6,12.4,18.3,6.5,16.8,19,25,0.76,32,67,0.478,4,15,0.267,3.0,1.4,30.5,1.44556,106.122,4.4,2022,50830,206.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.2553634e-05,0
338,Marques Wilson-2022-Lehigh,15,79.8,96.0,26.6,48.3,50.6,3.0,11.9,19.1,16.2,33,49,0.673,73,151,0.483,17,53,0.321,1.1,2.8,24.0,1.45752,98.409,3.2,2022,50831,193.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.438352e-05,0
339,Myles Douglas-2022-Morgan St.,10,12.8,94.5,18.7,50.0,49.62,2.0,11.7,13.5,13.9,4,9,0.444,7,14,0.5,6,18,0.333,0.0,0.5,28.1,0.380049,95.9757,4.5,2022,50839,201.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.256437e-05,0
340,Felipe Haase-2022-Mercer,26,73.8,111.2,20.3,57.9,58.51,5.5,21.4,15.1,16.4,26,41,0.634,61,109,0.56,55,139,0.396,1.5,1.3,16.5,2.60507,110.696,3.2,2022,50851,206.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.146789e-05,0
341,David Beatty-2022-North Carolina A&T,24,55.6,96.8,21.4,48.6,51.95,1.3,11.5,11.8,18.0,30,36,0.833,42,95,0.442,32,90,0.356,0.4,2.0,19.5,1.25005,101.44,3.4,2022,50855,188.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.363719e-05,0
342,K.J. Davis-2022-Bethune Cookman,5,6.0,85.5,15.7,42.3,42.31,2.5,26.3,8.9,16.2,0,0,0.0,4,9,0.444,1,4,0.25,6.1,1.3,0.0,-0.17294,79.3226,9.5,2022,50858,198.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.2395506e-05,0
